,tweets,sentiment,word_counts,chars_count,avg_word,stop_words_count,hash_counts,mentions_count,numeric_count,upper_count,emails_count,urls_flag,rt_count
6674,songzyuuup plenty money remix,4,6,40,5.666666666666667,1,0,1,0,0,0,0,0
6675,1021studios hey concert ninjanes direct message,4,10,64,5.4,2,0,2,0,2,0,0,0
6676,quoti pray picks sets warm armsquot lt3 snow patrol,4,17,95,4.588235294117647,7,0,0,0,0,0,0,0
6677,countdown 8 days set,4,9,42,3.6666666666666665,3,0,0,1,0,0,0,0
6678,hotlantahanna24 thought guesses,4,8,54,5.75,2,0,1,0,1,0,0,0
6679,dryoung morning afternoon,4,6,41,5.833333333333333,1,0,1,0,0,0,0,0
6680,quote enjoy worry comes repeat needed,4,18,91,4.055555555555555,7,0,0,0,1,0,0,0
6681,meemalee sorry boonies slang boondock expression usa remote location,4,16,96,5.0,5,0,1,0,1,0,0,0
6682,thepromoking lookin shout followfriday,4,14,81,4.714285714285714,5,1,1,0,0,0,0,0
6683,otaliarocks,4,6,36,5.0,4,0,1,0,0,0,0,0
6684,biggest lifesaver world people stephipenn,4,8,55,5.875,2,0,1,0,0,0,0,0
6685,mmm,4,5,26,4.2,0,0,0,0,0,0,0,0
6686,wait coming jonas brothers mexico excited concerts happy,4,23,113,3.782608695652174,11,0,0,1,0,0,0,0
6687,officialthrice hey,4,2,21,9.5,0,0,1,0,0,0,0,0
6688,tarabusch airport motors heart,4,9,52,4.777777777777778,5,0,1,0,0,0,0,0
6689,sudanlifemusic wellthen waiting gasp wwhat cali right,4,15,101,5.733333333333333,3,0,1,0,1,0,0,0
6690,ah joys openly embarassed dont mind excited 4,4,15,82,4.466666666666667,5,0,0,1,0,0,0,0
6691,mzkellybaby course,4,4,27,5.75,2,0,1,0,0,0,0,0
6692,julia way lets holes face,4,12,54,3.5,6,0,0,0,0,0,0,0
6693,goo goo dolls,4,4,19,3.75,0,0,0,0,0,0,0,0
6694,schoolthen crash bed,4,10,54,4.4,5,0,0,0,0,0,0,0
6695,misscocobelle hell yea cant waiiittttt,4,5,40,7.0,0,0,1,0,0,0,0,0
6696,mrjaydeeone matter bbq,4,7,47,5.714285714285714,2,0,1,0,0,0,0,0
6697,treezatigertron safe journey come soonluv ya girl,4,10,65,5.5,3,0,1,0,0,0,0,0
6698,kristy3838 quothello kristy3838 twitter addictquot feeling,4,15,102,5.666666666666667,7,0,2,0,1,0,0,0
6699,bismoyo youths eternal senior complexs optional,4,6,53,7.833333333333333,0,0,1,0,0,0,0,0
6700,kookyfox fox tongue bathing action film furriesxtremeorg w00t,4,16,92,4.75,7,0,1,0,1,0,0,0
6701,joemaclover,4,2,21,9.5,0,0,1,0,0,0,0,0
6702,playing guitar,4,3,19,5.333333333333333,1,0,0,0,0,0,0,0
6703,watchin movieeee xxx,4,4,24,4.75,1,0,0,0,0,0,0,0
6704,elwoood aah great whilst having nice nap way school x,4,16,80,4.0,4,0,1,0,1,0,0,0
6705,proud solving programming tutorial uni course yeah,4,16,89,4.5625,6,0,0,0,0,0,0,0
6706,withinfinityluv hahaha okay okay tuesday sound o,4,9,62,5.888888888888889,1,0,1,0,1,0,0,0
6707,rgphotographic added flickr,4,6,41,5.833333333333333,3,0,1,0,0,0,0,0
6708,lauriemvincent laurie wife charlotteconley professional vocal coach,4,11,86,6.818181818181818,3,0,2,0,0,0,0,0
6709,ok dont look corpse bride anymore,4,18,93,4.166666666666667,8,0,0,0,2,0,0,0
6710,megancamp popular responses,4,6,43,6.166666666666667,2,0,1,0,0,0,0,0
6711,asimchoudhury yup,4,2,19,8.5,0,0,1,0,0,0,0,0
6712,lifeinthegalaxy hey guys seeing smiling faces wanted gday send light zoe,4,22,126,4.590909090909091,9,0,1,0,0,0,0,0
6713,lostcheerio way,4,7,38,4.428571428571429,2,0,1,0,0,0,0,0
6714,charm city swing tonight,4,6,35,4.833333333333333,1,0,0,0,0,0,0,0
6715,igortizz didnt thats extended rant ppl,4,17,86,4.0588235294117645,9,0,1,0,0,0,0,0
6716,wait pretty little bicycle cruise bike riding refreshing,4,18,96,4.333333333333333,6,0,0,0,3,0,0,0
6717,praweshsth wished frm ur tara thing bday 16th,4,17,81,3.764705882352941,8,0,1,0,0,0,0,0
6718,trip la stars disney universal studios feel kid,4,20,97,3.85,8,0,0,0,1,0,0,0
6719,aisleyne1 talented glad won vote run credit stupid mobile,4,26,138,4.3076923076923075,9,0,1,0,2,0,0,0
6720,leahmansfieldx aaaaaaaaaaaaaaaaaaaaaaah,4,3,52,16.0,0,0,1,0,0,0,0,0
6721,ahh nice weather,4,6,30,4.0,3,0,0,0,0,0,0,0
6722,getting shower need catch kill mockingbird nice way end,4,24,111,3.625,11,0,0,0,1,0,0,0
6723,dustyf50 drink fever meds come maybe run,4,28,138,3.892857142857143,9,0,1,0,5,0,0,0
6724,watching kat williams,4,3,22,6.333333333333333,0,0,0,0,0,0,0,0
6725,brodyjenner follow follow,4,9,71,6.888888888888889,3,0,1,0,0,0,1,0
6726,effect currently loving hey monday lot alexrellosa,4,18,102,4.666666666666667,7,0,1,0,0,0,0,0
6727,trinashantae chance check,4,10,52,4.2,5,0,1,0,0,0,0,0
6728,misterdevans dif savored teas cafeteria half hour wake,4,22,105,3.772727272727273,10,0,1,0,1,0,0,0
6729,allahpundit mean,4,5,34,5.8,3,0,1,0,0,0,0,0
6730,realin yeah actually writing post blog design studio jaljeera,4,12,74,5.083333333333333,2,1,1,0,0,0,0,0
6731,juliakline sweet tweets r tweet pea,4,13,69,4.076923076923077,4,0,1,0,2,0,0,0
6732,realhughjackman br0ther huge fan 0f,4,9,47,4.222222222222222,3,0,1,0,0,0,0,0
6733,jb housewarming paintball hrs fb,4,10,58,4.8,2,1,0,1,1,0,0,0
6734,dreaming relocating toronto south california coast,4,9,64,6.111111111111111,3,0,0,0,0,0,0,0
6735,eschipul makes acrophobic valley girl,4,8,51,5.375,2,0,1,0,0,0,0,0
6736,looks hangover,4,8,41,4.125,2,0,0,0,0,0,0,0
6737,lucypalmer email breast cancer care contact getting t-shirt run etc x,4,20,111,4.55,6,0,1,0,0,0,0,0
6738,watchin friendss chattin away msn,4,7,43,4.857142857142857,2,0,0,0,0,0,0,0
6739,chriscornell staying poconos marshall tucker band giving free concert,4,16,97,5.0,6,0,1,0,0,0,0,0
6740,tsunimee yay congrats fresh air maniac gone weeks,4,12,66,4.5,2,0,1,1,0,0,0,0
6741,quotthere things satisfying seeing children teenagers ownquot circle life,4,19,127,5.684210526315789,9,0,0,0,0,0,0,0
6742,miss boy tonight sappy country songs haha,4,14,75,4.357142857142857,3,0,0,0,0,0,0,0
6743,stevekayser thx follow enjoyed browsing site getting reality checkallmop smile,4,20,126,5.3,8,0,1,0,0,0,0,0
6744,woken hungry shopping maybe church lovin summmmmerlt3,4,18,109,5.055555555555555,5,0,0,0,1,0,0,0
6745,revoltingross excellent question er order story arcs link profile itunes,4,23,134,4.826086956521739,7,0,1,0,0,0,0,0
6746,better feels waste,4,11,81,6.363636363636363,2,0,0,0,0,0,1,0
6747,nice,4,5,19,2.8,3,0,0,0,0,0,0,0
6748,crazyness o sweet saw year kenny sugarland kenny year seen b4 gknight,4,26,141,4.384615384615385,11,0,1,0,0,0,0,0
6749,autibody,4,1,10,9.0,0,0,1,0,0,0,0,0
6750,sort lows ending highs,4,10,51,4.1,5,0,0,0,0,0,0,0
6751,50 pages need bottle wine exam compulsory exam fail,4,19,93,3.8947368421052633,5,0,0,1,1,0,0,0
6752,lesliethatsme best,4,7,44,5.285714285714286,1,0,1,0,3,0,0,0
6753,unos family chanes graduation,4,9,53,4.888888888888889,4,0,0,0,0,0,0,0
6754,callmeauburn use picturesthey nice meant homo way,4,16,87,4.4375,7,0,1,0,1,0,0,0
6755,happy birthday justinbrighten hope,4,8,53,5.625,1,0,1,0,0,0,0,0
6756,traveleverywher wisdom bright light change,4,14,86,5.071428571428571,5,0,1,0,0,0,0,0
6757,believe awake worth,4,10,51,4.1,3,0,0,0,0,0,0,0
6758,indraherlambang wkwkwkwkw twitter funny,4,8,65,7.125,3,0,1,0,0,0,0,0
6759,chloe785 mmhmmm,4,4,27,5.75,2,0,1,0,0,0,0,0
6760,parts beer parts wine parts champagne wwhat ringing ears nice wedding,4,20,113,4.55,8,0,0,0,1,0,0,0
6761,taylorswift13 eyes gorgeous,4,10,78,6.8,4,0,1,0,0,0,1,0
6762,xxjulia1207xx unfollow unfollowing follow right blocked message,4,18,110,5.111111111111111,10,0,1,0,0,0,0,0
6763,misskittymarie works cooking shows far frame tylenol headache,4,22,133,4.863636363636363,11,0,1,0,0,0,0,0
6764,leaving woah let wish luck tweeps let later,4,19,101,4.315789473684211,4,0,0,0,1,0,0,0
6765,marsiscoming marsiscoming marsiscoming marsiscoming spread word,4,8,77,8.625,1,4,0,0,0,0,0,0
6766,ashleytisdale lucky germany amazing,4,8,52,5.5,3,0,1,0,0,0,0,0
6767,sleep,4,5,26,4.0,1,0,0,0,0,0,0,0
6768,wigwam2theorem beautiful google hi friend,4,15,84,4.533333333333333,5,0,1,0,1,0,0,0
6769,hitting shower pray gods gonna speak tonight excited,4,15,90,5.0,5,0,0,0,0,0,0,0
6770,hanging becca beth ryan shasta sim apartment,4,12,68,4.666666666666667,5,0,0,0,0,0,0,0
6771,chagringrid face lt3,4,7,43,4.857142857142857,1,0,1,0,1,0,0,0
6772,simongarlick eas second week heres updated link,4,13,91,6.0,2,0,1,0,0,0,1,0
6773,sure vote journchat,4,7,43,5.0,1,1,1,0,0,0,0,0
6774,xclairehx right cool dress voted stavros flately,4,21,102,3.8095238095238093,7,0,1,0,0,0,0,0
6775,ashanachronism lmao adorable,4,4,40,9.0,0,0,1,0,0,0,0,0
6776,conejitos chips,4,10,51,4.1,6,0,0,0,0,0,0,0
6777,hello world woke,4,5,27,4.4,1,0,0,0,0,0,0,0
6778,gonna frappuccino town,4,8,38,3.75,4,0,0,0,0,0,0,0
6779,amaninazaini nina means girl spanish,4,6,41,5.833333333333333,1,0,1,0,0,0,0,0
6780,jeorgina luck voted,4,5,33,5.6,0,0,1,0,0,0,0,0
6781,missjojo theres year,4,5,35,6.0,0,0,1,0,0,0,0,0
6782,aplusk ashton hii brazillian reaaaally talk hi,4,18,91,4.055555555555555,7,0,1,0,3,0,0,0
6783,beach mikkel simon christina,4,11,68,5.181818181818182,5,0,0,0,0,0,0,0
6784,school homework bye,4,11,56,4.090909090909091,3,0,0,0,2,0,0,0
6785,destinedwolf yeah,4,4,29,6.0,0,0,1,0,1,0,0,0
6786,wowwow depeche mode gonna concert slovakia 22nd june yippeeeee,4,14,80,4.714285714285714,5,0,0,0,0,0,0,0
6787,omg seen woman shoot spark butt tv fan-bloody-tastic,4,17,107,5.294117647058823,7,0,0,0,2,0,0,0
6788,beach sunscreen sunburn ooops haha soccer partayy tonight,4,11,72,5.545454545454546,1,0,0,0,0,0,0,0
6789,mikeescamilla tonyhawk flippin sweet dudes sharing,4,10,77,6.6,3,0,2,0,0,0,0,0
6790,bad afternoon end estranged primary school best friend sporadically popped nice catch-up,4,26,138,4.3076923076923075,11,0,0,0,1,0,0,0
6791,tittybird ooh tip try,4,13,64,3.923076923076923,7,0,1,0,0,0,0,0
6792,urstruely1 lmao settle clothes cheerwine ggrrrllll ii,4,13,84,5.461538461538462,1,0,1,0,1,0,0,0
6793,nice dream jonas,4,9,39,3.2222222222222223,4,0,0,0,1,0,0,0
6794,therandomist yace,4,2,20,9.0,0,0,1,0,0,0,0,0
6795,lounge hoursand productive upps,4,20,97,3.85,14,0,0,0,0,0,0,0
6796,teddy-chucking,4,3,25,7.333333333333333,0,0,0,0,0,0,0,0
6797,chillin watching girly movie,4,5,31,5.2,1,0,0,0,0,0,0,0
6798,proclub hah cant fuck touchscreen morebb bold baby,4,11,70,5.363636363636363,3,0,1,0,2,0,0,0
6799,frank nominated dont wanna vote year thats,4,18,90,4.0,10,0,0,0,0,0,0,0
6800,megandresslar hello megan,4,6,42,6.0,1,0,1,0,0,0,0,0
6801,socalpie welcome pretty-pie lt3,4,8,58,6.25,2,0,1,0,1,0,0,0
6802,crazycrayon yep yep graphic design class shhh,4,9,56,5.111111111111111,1,0,1,0,0,0,0,0
6803,yay dentist boo,4,9,44,3.888888888888889,2,0,0,0,0,0,0,0
6804,megviv kaimolo guess book finished reading,4,9,62,5.666666666666667,2,0,2,0,0,0,0,0
6805,sisterdesiraedoll ruin pumps guys kaelynsheedy spencerbass angiekeith19,4,14,108,6.714285714285714,5,0,3,0,0,0,0,0
6806,peterhay weather fab wellbeing concern harm aside long term dietary concerns,4,19,131,5.894736842105263,5,0,1,0,0,0,1,0
6807,playing computerit freaking awesome,4,7,55,6.714285714285714,2,0,0,0,0,0,0,0
6808,ac fixed ac fritz 40 week pregnant woman luckily cool,4,24,119,3.9583333333333335,10,0,0,1,2,0,0,0
6809,crusaderz4life saving s need,4,13,69,4.3076923076923075,5,0,1,0,1,0,0,0
6810,car service amazing god bless,4,13,72,4.538461538461538,3,0,0,0,0,0,0,0
6811,oreoking oooh thank oreos xx,4,8,42,4.25,0,0,1,0,1,0,0,0
6812,kay216 better called apologized shock,4,17,88,4.176470588235294,7,0,1,0,0,0,0,0
6813,sleeeping wait til later todaay,4,6,40,5.666666666666667,0,0,0,0,0,0,0,0
6814,ssblink isint great seattle,4,7,42,5.0,1,0,1,0,1,0,0,0
6815,exam hour watch e3,4,14,59,3.2142857142857144,9,0,0,0,1,0,0,0
6816,sleep,4,6,36,5.0,2,0,0,0,0,0,0,0
6817,invadersil wanting plug ps2 play ff7,4,12,59,3.9166666666666665,5,0,1,0,3,0,0,0
6818,chrissyb189 fun geek girls cute,4,7,43,5.142857142857143,1,0,1,0,0,0,0,0
6819,obviouswriter hopefully twitter,4,6,47,6.833333333333333,2,0,1,0,0,0,0,0
6820,dulcevitavick need friend play itme berry actally happy,4,24,127,4.291666666666667,13,0,1,0,2,0,0,0
6821,hillbuzz pc important personal safety national security story guys,4,20,122,5.1,8,0,1,0,1,0,0,0
6822,prom funnn junior council throw awesome,4,14,71,4.071428571428571,7,0,0,0,0,0,0,0
6823,rain cools gives sad romantic vibe,4,17,86,4.0,8,0,0,0,1,0,0,0
6824,finished exam school summer finally,4,13,70,4.384615384615385,7,0,0,0,1,0,0,0
6825,reehaha peary incident said,4,11,65,4.818181818181818,5,0,1,0,0,0,0,0
6826,gobbylarn,4,4,24,5.0,1,0,1,0,0,0,0,0
6827,tiffypwns heck yeah,4,7,36,4.142857142857143,1,0,1,0,0,0,0,0
6828,loves opera 10 beta cant wait official release oooft recon ive fallen opera,4,23,121,4.173913043478261,9,0,0,1,0,0,0,0
6829,incredibly happy,4,2,17,7.5,0,0,0,0,0,0,0,0
6830,nomadrip yes baffled options choose shopping hehe,4,22,113,4.136363636363637,7,0,1,0,2,0,0,0
6831,boom boom pow lips,4,5,24,3.8,0,0,0,0,5,0,0,0
6832,rove1974 rove tool annoying colleagues badgerbadgerbadgercom,4,21,131,5.238095238095238,10,0,1,0,2,0,0,0
6833,hair clips check em page,4,15,98,5.533333333333333,7,0,0,0,0,0,1,0
6834,peaceouthelga omg pictures,4,10,62,5.2,6,0,1,0,0,0,0,0
6835,andrewgoldstein guys amazing look forward seeing congrats record,4,16,103,5.4375,6,0,1,0,0,0,0,0
6836,month clock alive graduated,4,17,87,4.117647058823529,8,0,0,0,0,0,0,0
6837,anotherfool sure worth future mac,4,10,54,4.4,4,0,1,0,0,0,0,0
6838,myria101 nighty-night,4,2,25,11.5,0,0,1,0,0,0,0,0
6839,monday days left,4,10,51,4.1,5,0,0,0,0,0,0,0
6840,writing potter awesome,4,4,33,7.25,1,0,0,0,0,0,0,0
6841,disc 6 24 season 1 3 episodes left try way tonight season start monday,4,29,132,3.5517241379310347,9,0,0,4,0,0,0,0
6842,folsom lakee,4,2,13,5.5,0,0,0,0,0,0,0,0
6843,taylormosher wish la nice weather germany rains tons,4,22,131,4.863636363636363,10,0,1,0,2,0,1,0
6844,jeffscheib hope feeling better,4,6,41,5.833333333333333,1,0,1,0,0,0,0,0
6845,aww bored s dont followers quot hope ill 1000000 someday,4,19,99,4.2105263157894735,8,0,0,0,0,0,0,0
6846,yes knowing shoot morning amyjfishers bday nuff said,4,22,112,4.090909090909091,11,0,1,0,2,0,0,0
6847,trying sleep thing gym beach packing maybe bit,4,15,83,4.533333333333333,5,0,0,0,0,0,0,0
6848,starting running morning ass needs,4,11,64,4.818181818181818,3,0,0,0,0,0,0,0
6849,makes happy everytime letter feel bad asshole hear visibly sad,4,25,128,4.12,9,0,0,0,2,0,0,0
6850,looking forward picnic summer,4,9,49,4.444444444444445,5,0,0,0,0,0,0,0
6851,britkneeb kind hot little visual,4,9,49,4.444444444444445,3,0,1,0,0,0,0,0
6852,jordanknight luck ladies,4,6,60,8.833333333333334,0,0,1,0,0,0,1,0
6853,epigunya suck wout giving sure fragging meh certain pows fun yahtzee,4,27,138,4.111111111111111,11,0,1,0,0,0,0,0
6854,sillyphylly anytime,4,2,22,10.0,0,0,1,0,0,0,0,0
6855,ibeezks lmao kam associate girls names contain letters alphabet ghetto bitches forte boo,4,23,135,4.869565217391305,8,0,1,0,1,0,0,0
6856,yay getting updates phone real instead hour later,4,17,82,3.823529411764706,8,0,0,0,0,0,0,0
6857,try tweet party tweet tweet,4,9,46,4.111111111111111,3,0,0,0,0,0,0,0
6858,thinks moon looks fantabulous tonight headed mcdonalds mom,4,13,80,5.153846153846154,4,0,0,0,0,0,0,0
6859,hungry mans waiting dinner week school hectic sad jaded,4,23,119,4.173913043478261,10,0,0,0,0,0,0,0
6860,brooklynpsychic psychic tell,4,9,67,6.444444444444445,5,0,1,0,0,0,0,0
6861,paulmason10538 paul word quotfuckquot describes life perfectly literally actually feel lot better,4,22,144,5.5,7,0,1,0,3,0,0,0
6862,showwering makes feel better sick,4,9,52,4.777777777777778,3,0,0,0,0,0,0,0
6863,care yall movie,4,14,94,5.714285714285714,6,0,0,0,1,0,1,0
6864,mileycyrus brazil loves girl hope soon,4,13,72,4.538461538461538,6,0,1,0,0,0,0,0
6865,danitatex follow ya mean twitter addictive ya need sleep gets better tired,4,25,138,4.52,11,0,1,0,0,0,0,0
6866,follow idol dawnrichard truth help reach goal,4,15,91,5.066666666666666,7,0,1,0,0,0,0,0
6867,tottyren haha eat meant couple hours,4,15,80,4.333333333333333,6,0,1,0,1,0,0,0
6868,cathlajew sourdough burger plain n dry ill till 6hope remember,4,18,103,4.722222222222222,5,0,1,0,0,0,0,0
6869,alanristic mornings usually revelation-part,4,9,64,6.111111111111111,4,0,1,0,0,0,0,0
6870,hellokeena wake buttercup,4,4,32,7.0,0,0,1,0,0,0,0,0
6871,crsuh nerd,4,7,24,2.4285714285714284,3,0,0,0,1,0,0,0
6872,tried true routine dinner watch movie sleep,4,12,67,4.583333333333333,4,0,0,0,0,0,0,0
6873,justjen97 btw plan sunday find times showing wolverine movies,4,24,134,4.541666666666667,12,0,1,0,2,0,0,0
6874,timothyh2o try nutella ive telling,4,13,75,4.769230769230769,7,0,1,0,0,0,0,0
6875,analudg,4,1,9,8.0,0,0,1,0,0,0,0,0
6876,jamieoliver enjoyed sun nice weather hope lil fam,4,20,108,4.4,9,0,1,0,0,0,0,0
6877,texted radio 1 hoping luck dougiemcfly mcflyharry dannymcfly tommcfly xx,4,18,116,5.444444444444445,4,0,4,0,0,0,0,0
6878,tfravage spirit gives brownie energon cube,4,12,71,4.916666666666667,5,0,1,0,0,0,0,0
6879,matthewday haha,4,4,27,5.75,2,0,1,0,0,0,0,0
6880,yoga sesh wishing wonderful morning intelligensia shades brill,4,14,92,5.571428571428571,5,0,1,0,0,0,0,0
6881,hlceder rush darling nice slow,4,9,47,4.222222222222222,4,0,1,0,0,0,0,0
6882,idiot sending abusive texts post number,4,13,68,4.230769230769231,5,0,0,0,0,0,0,0
6883,chilvia moostachevannie way tweeting sex,4,8,55,5.875,1,0,2,0,0,0,0,0
6884,jarodcooper sweeettweeet jarod prosper,4,8,68,7.375,0,0,1,0,0,0,0,0
6885,evening owls ready item right happens 30 minutes drink coffee stay awake,4,25,137,4.48,8,0,0,1,2,0,0,0
6886,lets,4,4,17,3.25,2,0,0,0,0,0,0,0
6887,chilly winnipeg glad tons cleaning rugrats come,4,22,107,3.8636363636363638,10,0,0,0,1,0,0,0
6888,thisisjustin givin caffeine envy,4,8,57,6.125,2,0,1,0,0,0,0,0
6889,wolvesatnight alright,4,4,30,6.5,2,0,1,0,0,0,0,0
6890,cynical76 yeah looks pretty decent suppose co-op mode,4,12,77,5.333333333333333,2,0,1,0,0,0,0,0
6891,kinnykins let meeting goesim manila let skate later youre free,4,19,103,4.421052631578948,8,0,1,0,0,0,0,0
6892,xomollydollyxo plus better guess rid subbies happy,4,22,117,4.318181818181818,11,0,1,0,2,0,0,0
6893,mooooooooooon,4,2,23,10.5,0,0,0,0,0,0,0,0
6894,happy mothers mom,4,7,36,4.142857142857143,0,0,0,0,1,0,0,0
6895,zacharyquinto happy birthday zach friends actually zq sure lot,4,21,115,4.476190476190476,8,0,1,0,2,0,0,0
6896,200 target raised race wish luck,4,14,118,7.428571428571429,3,0,0,0,1,0,1,0
6897,myspace boring trying twitter gonna bed ttyl,4,22,110,4.0,7,0,0,0,1,0,0,0
6898,djvinceadams heyyyy showtime ohhhh cynth booking looks heading la early july,4,23,130,4.6521739130434785,7,0,1,0,2,0,0,0
6899,flashdajagwar wow impressed stay tuned baby read near future,4,20,106,4.3,6,0,1,0,0,0,0,0
6900,unmarketing certainly cheers huh,4,6,45,6.5,1,0,1,0,0,0,0,0
6901,daddyd thx nice hear radio read twitter robotpickuplines,4,15,81,4.4,5,1,1,0,0,0,0,0
6902,heading internship,4,9,46,4.111111111111111,6,0,0,0,0,0,0,0
6903,afternoon ill shopping mum look gift friends babygirl,4,21,99,3.7142857142857144,12,0,0,0,0,0,0,0
6904,lillogs totally come bring kelslaws house,4,15,81,4.4,8,0,1,0,0,0,0,0
6905,harleydude awww sorry sleep let borrow cucumber,4,15,88,4.866666666666666,4,0,1,0,0,0,0,0
6906,shawn talked alot tonight goodnight,4,7,44,5.285714285714286,1,0,0,0,0,0,0,0
6907,overdue late sounds harsh use,4,11,65,4.818181818181818,4,0,0,0,0,0,0,0
6908,iremember skipper grows doll -- arms boobs grow,4,18,91,4.055555555555555,9,1,0,0,0,0,0,0
6909,shansgrl 1 half bulbs left plus hole scent spend money,4,25,123,3.92,8,0,1,2,4,0,0,0
6910,spain ellolisoss erlendaustad sooo exited lt3,4,11,76,5.909090909090909,2,0,2,0,0,0,0,0
6911,waiting game 830 yaaaay bajo lt3,4,9,48,4.333333333333333,2,0,0,0,0,0,0,0
6912,itsmemissb hey du auch alles fit,4,6,38,5.333333333333333,0,0,1,0,0,0,0,0
6913,kirstylansdell awesome vice city 80s style badges vice city hat,4,17,93,4.470588235294118,4,0,1,0,1,0,0,0
6914,mkcol hi follower,4,6,30,3.8333333333333335,1,0,1,0,1,0,0,0
6915,roadsinmyshoes ice cream right world haha,4,16,93,4.8125,7,0,1,0,1,0,0,0
6916,walkgive riddles away answer 15step,4,19,101,4.315789473684211,9,0,0,0,1,0,0,0
6917,juneeeee hehehehhe happy month,4,5,42,7.2,0,0,0,0,0,0,0,0
6918,everybody follow sister barbabella,4,6,43,6.166666666666667,1,0,1,0,0,0,0,0
6919,someones birthday dca invited tag friends took pics staff sweet,4,27,138,4.111111111111111,15,0,0,0,0,0,0,0
6920,tluxuriouslynn awwwww,4,2,23,10.5,0,0,1,0,0,0,0,0
6921,amandaholden morning bak ny hope fresh xxxxxxx,4,17,91,4.235294117647059,6,0,1,0,1,0,0,0
6922,having quotkewl-moodedquot dayz probably drink coffee oo argh need buy coffee,4,23,142,5.173913043478261,8,0,0,0,1,0,0,0
6923,benjaminbrum wow great prices look forward hearing review thursday,4,12,80,5.666666666666667,3,0,1,0,0,0,0,0
6924,nateshart ok,4,5,25,4.0,1,0,1,0,0,0,0,0
6925,3 yrs 1mnth 20 days til air traffic control retirement switching snap fitness efusion energy club,4,23,145,5.260869565217392,2,0,0,2,0,0,1,0
6926,tidybob jontypryor endeavor purple weeks living hell,4,18,97,4.388888888888889,9,0,2,1,0,0,0,0
6927,funny feel better life general big fat writing project,4,22,109,3.9545454545454546,6,0,0,0,1,0,0,0
6928,sambam911 way secret,4,11,54,3.8181818181818183,4,0,1,0,0,0,0,0
6929,missbr0okelin blast girl wish party kind drunk turn loud mushy,4,29,135,3.6551724137931036,10,0,1,0,3,0,0,0
6930,thinkreferrals thank week blessed,4,11,63,4.7272727272727275,7,0,1,0,0,0,0,0
6931,cant wait birthday,4,5,28,4.6,2,0,0,0,0,0,0,0
6932,stephcyrus09 wer fake friend ok bye,4,21,100,3.761904761904762,0,0,1,0,1,0,0,0
6933,blackheel anytime baby,4,3,24,7.0,0,0,1,0,0,0,0,0
